Date,IYT,RWR,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
09JUN2011,0.0084,-0.0115,0.0166,0.0136,0.0115,0.0076,0.0008,0.0055,0.0009,0.0105,0.0084
10JUN2011,-0.0132,-0.0251,-0.0126,-0.0194,-0.0067,-0.0159,-0.0139,-0.0115,-0.0066,-0.0185,-0.0184
13JUN2011,0.0029,0.0056,-0.0059,-0.0158,0.0101,0.0003,0.0008,0.0045,0.0045,0.0050,-0.0013
14JUN2011,0.0180,0.0133,0.0193,0.0213,0.0050,0.0190,0.0125,0.0106,0.0039,0.0086,0.0177
15JUN2011,-0.0118,-0.0165,-0.0231,-0.0229,-0.0216,-0.0152,-0.0187,-0.0150,-0.0123,-0.0136,-0.0153
16JUN2011,-0.0001,0.0076,-0.0098,0.0015,0.0054,0.0035,-0.0024,0.0081,0.0079,0.0017,-0.0024
17JUN2011,0.0110,0.0102,0.0000,-0.0025,0.0090,0.0044,-0.0011,0.0062,0.0068,0.0023,0.0075
20JUN2011,0.0078,0.0120,0.0085,0.0027,-0.0007,0.0087,0.0040,0.0075,0.0058,0.0101,0.0082
21JUN2011,0.0193,0.0070,0.0257,0.0199,0.0141,0.0157,0.0178,-0.0010,0.0006,0.0063,0.0204
22JUN2011,-0.0023,-0.0024,-0.0041,-0.0029,-0.0060,-0.0055,-0.0072,-0.0064,-0.0066,-0.0059,-0.0077
23JUN2011,0.0015,-0.0213,-0.0009,-0.0109,-0.0100,-0.0022,0.0069,-0.0090,-0.0085,-0.0011,0.0036
24JUN2011,-0.0156,0.0000,-0.0064,-0.0189,-0.0061,-0.0114,-0.0172,-0.0081,0.0031,-0.0117,-0.0098
27JUN2011,0.0085,0.0041,0.0021,0.0054,0.0102,0.0079,0.0134,0.0046,0.0073,0.0052,0.0122
28JUN2011,0.0123,0.0095,0.0194,0.0292,0.0047,0.0156,0.0125,0.0020,0.0045,0.0141,0.0190
29JUN2011,0.0047,0.0111,0.0159,0.0117,0.0207,0.0052,0.0079,0.0058,0.0066,0.0020,0.0045
30JUN2011,0.0117,0.0018,0.0123,0.0148,0.0039,0.0158,0.0126,0.0077,0.0021,0.0031,0.0080
01JUL2011,0.0228,0.0189,0.0091,0.0094,0.0182,0.0180,0.0163,0.0077,0.0119,0.0121,0.0201
05JUL2011,-0.0087,0.0084,0.0013,0.0062,-0.0090,-0.0057,0.0015,-0.0003,-0.0059,-0.0028,0.0044
06JUL2011,0.0111,0.0048,0.0040,-0.0018,-0.0052,0.0054,0.0046,0.0054,0.0021,0.0028,-0.0036
07JUL2011,0.0098,0.0138,0.0149,0.0151,0.0162,0.0106,0.0122,0.0070,0.0041,-0.0006,0.0139
08JUL2011,-0.0111,-0.0022,-0.0075,-0.0084,-0.0128,-0.0125,-0.0049,-0.0035,-0.0038,-0.0045,-0.0060
11JUL2011,-0.0188,-0.0187,-0.0201,-0.0237,-0.0272,-0.0185,-0.0166,-0.0072,-0.0107,-0.0137,-0.0193
12JUL2011,-0.0108,0.0048,-0.0041,-0.0037,-0.0040,-0.0097,-0.0088,-0.0032,0.0045,0.0000,-0.0049
13JUL2011,0.0046,-0.0093,0.0087,0.0075,0.0007,0.0041,0.0023,0.0000,-0.0027,0.0040,0.0052
14JUL2011,-0.0119,-0.0100,-0.0096,-0.0066,-0.0073,-0.0108,-0.0085,-0.0045,-0.0045,-0.0017,-0.0076
15JUL2011,-0.0010,0.0114,0.0089,0.0269,-0.0020,0.0008,0.0109,0.0029,0.0015,-0.0051,0.0005
18JUL2011,-0.0114,-0.0079,-0.0119,-0.0034,-0.0135,-0.0112,-0.0035,-0.0064,-0.0096,-0.0074,-0.0097
19JUL2011,0.0107,0.0164,0.0151,0.0182,0.0124,0.0130,0.0240,0.0138,0.0088,0.0089,0.0193
20JUL2011,-0.0018,0.0096,-0.0008,-0.0025,0.0114,0.0019,-0.0030,-0.0016,0.0060,-0.0034,-0.0052
21JUL2011,0.0163,0.0068,0.0121,0.0197,0.0240,0.0150,0.0046,0.0082,0.0149,0.0151,0.0116
22JUL2011,-0.0006,0.0057,-0.0047,0.0050,-0.0026,-0.0105,0.0087,-0.0019,-0.0062,-0.0017,0.0039
25JUL2011,-0.0030,-0.0100,-0.0025,-0.0040,-0.0072,-0.0005,-0.0026,-0.0091,0.0035,-0.0104,-0.0066
26JUL2011,-0.0132,0.0020,-0.0108,-0.0048,-0.0013,-0.0185,0.0045,-0.0025,-0.0035,-0.0081,-0.0017
27JUL2011,-0.0251,-0.0277,-0.0228,-0.0189,-0.0237,-0.0271,-0.0265,-0.0108,-0.0030,-0.0173,-0.0174
28JUL2011,-0.0034,0.0008,-0.0021,-0.0041,0.0007,-0.0085,-0.0015,-0.0000,-0.0062,-0.0009,-0.0050
29JUL2011,-0.0017,0.0006,-0.0112,-0.0100,-0.0030,-0.0049,-0.0081,-0.0064,-0.0101,-0.0052,-0.0048
01AUG2011,-0.0101,-0.0149,-0.0034,-0.0014,-0.0030,-0.0063,-0.0008,-0.0036,0.0030,-0.0170,-0.0053
02AUG2011,-0.0357,-0.0321,-0.0309,-0.0278,-0.0272,-0.0348,-0.0209,-0.0130,-0.0171,-0.0215,-0.0378
03AUG2011,0.0044,-0.0079,0.0052,-0.0058,0.0049,0.0090,0.0103,0.0040,0.0000,0.0018,0.0074
04AUG2011,-0.0506,-0.0518,-0.0678,-0.0685,-0.0506,-0.0536,-0.0404,-0.0312,-0.0327,-0.0398,-0.0487
05AUG2011,-0.0046,-0.0230,-0.0023,-0.0096,-0.0190,0.0000,-0.0061,0.0142,0.0082,0.0076,-0.0008
08AUG2011,-0.0687,-0.0859,-0.0731,-0.0851,-0.0948,-0.0705,-0.0563,-0.0378,-0.0530,-0.0512,-0.0627
09AUG2011,0.0441,0.0944,0.0616,0.0509,0.0776,0.0495,0.0457,0.0243,0.0328,0.0364,0.0464
10AUG2011,-0.0404,-0.0256,-0.0344,-0.0345,-0.0695,-0.0510,-0.0392,-0.0383,-0.0189,-0.0422,-0.0426
11AUG2011,0.0426,0.0546,0.0494,0.0519,0.0558,0.0476,0.0381,0.0296,0.0422,0.0457,0.0443
12AUG2011,0.0130,-0.0010,0.0064,0.0074,-0.0070,0.0195,0.0071,0.0120,-0.0060,0.0099,0.0123
15AUG2011,0.0116,0.0376,0.0160,0.0338,0.0321,0.0150,0.0178,0.0142,0.0341,0.0168,0.0147
16AUG2011,-0.0180,-0.0041,-0.0160,-0.0166,-0.0197,-0.0141,-0.0073,0.0023,-0.0012,-0.0009,-0.0055
17AUG2011,-0.0056,0.0022,0.0029,0.0040,0.0062,-0.0032,-0.0045,0.0067,0.0073,0.0009,-0.0014
18AUG2011,-0.0571,-0.0464,-0.0582,-0.0579,-0.0484,-0.0554,-0.0486,-0.0179,-0.0118,-0.0329,-0.0495
19AUG2011,-0.0171,-0.0184,-0.0160,-0.0177,-0.0202,-0.0154,-0.0243,-0.0047,-0.0061,-0.0026,-0.0145
22AUG2011,-0.0017,0.0014,0.0000,-0.0081,-0.0124,0.0038,0.0053,0.0030,-0.0025,-0.0006,0.0029
23AUG2011,0.0332,0.0262,0.0353,0.0451,0.0324,0.0352,0.0367,0.0206,0.0180,0.0326,0.0387
24AUG2011,0.0153,0.0133,0.0142,0.0059,0.0268,0.0202,0.0089,0.0043,0.0216,0.0116,0.0178
25AUG2011,-0.0188,-0.0206,-0.0110,-0.0211,-0.0031,-0.0188,-0.0144,-0.0153,-0.0164,-0.0170,-0.0199
26AUG2011,0.0255,0.0131,0.0211,0.0194,0.0087,0.0208,0.0197,0.0085,-0.0015,0.0126,0.0209
29AUG2011,0.0360,0.0334,0.0302,0.0292,0.0415,0.0317,0.0252,0.0179,0.0198,0.0254,0.0291
30AUG2011,0.0137,0.0040,0.0084,0.0059,-0.0068,0.0085,0.0041,0.0026,0.0004,0.0033,0.0046
31AUG2011,-0.0033,0.0117,0.0026,0.0075,0.0129,0.0068,-0.0024,0.0032,0.0065,0.0069,0.0062
01SEP2011,-0.0145,-0.0147,-0.0136,-0.0076,-0.0224,-0.0164,-0.0110,-0.0036,-0.0065,-0.0066,-0.0122
02SEP2011,-0.0322,-0.0258,-0.0255,-0.0279,-0.0413,-0.0320,-0.0228,-0.0143,-0.0113,-0.0220,-0.0283
06SEP2011,-0.0142,-0.0015,-0.0053,-0.0109,-0.0175,-0.0104,-0.0047,-0.0040,-0.0048,0.0025,-0.0031
07SEP2011,0.0321,0.0365,0.0287,0.0366,0.0479,0.0311,0.0259,0.0179,0.0112,0.0240,0.0259
08SEP2011,-0.0109,-0.0080,-0.0132,-0.0116,-0.0217,-0.0151,-0.0050,-0.0026,-0.0006,-0.0108,-0.0136
09SEP2011,-0.0227,-0.0317,-0.0329,-0.0331,-0.0317,-0.0266,-0.0213,-0.0222,-0.0203,-0.0297,-0.0264
12SEP2011,-0.0028,0.0029,-0.0068,0.0047,0.0114,0.0018,0.0119,0.0010,0.0082,0.0034,0.0119
13SEP2011,0.0352,0.0033,0.0165,0.0028,0.0065,0.0187,0.0118,0.0037,0.0067,0.0103,0.0117
14SEP2011,0.0194,0.0076,0.0155,0.0124,0.0120,0.0175,0.0150,0.0119,0.0069,0.0096,0.0165
15SEP2011,0.0136,0.0153,0.0171,0.0199,0.0254,0.0203,0.0160,0.0118,0.0125,0.0092,0.0168
16SEP2011,0.0008,0.0083,0.0033,-0.0022,0.0027,0.0054,0.0110,0.0065,0.0113,0.0054,0.0111
19SEP2011,-0.0176,-0.0214,-0.0148,-0.0158,-0.0267,-0.0094,-0.0024,-0.0084,-0.0056,-0.0094,-0.0019
20SEP2011,-0.0129,-0.0016,-0.0118,-0.0062,-0.0032,-0.0073,-0.0024,0.0020,0.0145,0.0092,-0.0053
21SEP2011,-0.0533,-0.0528,-0.0452,-0.0416,-0.0495,-0.0413,-0.0149,-0.0206,-0.0184,-0.0270,-0.0323
22SEP2011,-0.0303,-0.0263,-0.0561,-0.0564,-0.0286,-0.0375,-0.0310,-0.0190,-0.0169,-0.0202,-0.0300
23SEP2011,0.0163,0.0097,-0.0017,-0.0108,0.0104,0.0103,0.0114,0.0020,0.0100,0.0003,0.0151
26SEP2011,0.0231,0.0138,0.0321,0.0365,0.0445,0.0252,0.0125,0.0193,0.0081,0.0165,0.0235
27SEP2011,0.0159,0.0107,0.0208,0.0146,0.0049,0.0176,0.0128,0.0060,0.0036,0.0153,0.0068
28SEP2011,-0.0288,-0.0279,-0.0442,-0.0327,-0.0290,-0.0255,-0.0142,-0.0188,-0.0101,-0.0172,-0.0171
29SEP2011,0.0203,0.0182,0.0010,0.0095,0.0281,0.0144,-0.0021,0.0098,0.0161,0.0066,-0.0083
30SEP2011,-0.0354,-0.0275,-0.0369,-0.0294,-0.0351,-0.0334,-0.0252,-0.0103,-0.0112,-0.0128,-0.0287
03OCT2011,-0.0377,-0.0476,-0.0281,-0.0340,-0.0449,-0.0281,-0.0225,-0.0145,-0.0238,-0.0318,-0.0293
04OCT2011,0.0445,0.0403,0.0389,0.0327,0.0399,0.0278,0.0204,0.0096,-0.0049,0.0107,0.0316
05OCT2011,0.0267,-0.0082,0.0398,0.0368,0.0145,0.0212,0.0208,0.0014,0.0006,0.0161,0.0183
06OCT2011,0.0205,0.0247,0.0253,0.0188,0.0311,0.0201,0.0150,0.0118,0.0177,0.0120,0.0233
07OCT2011,-0.0136,-0.0278,-0.0152,-0.0123,-0.0359,-0.0023,-0.0037,0.0057,0.0042,-0.0009,-0.0008
10OCT2011,0.0376,0.0513,0.0421,0.0453,0.0516,0.0349,0.0309,0.0156,0.0195,0.0229,0.0338
11OCT2011,0.0073,-0.0210,0.0012,0.0020,-0.0008,0.0029,0.0044,-0.0020,-0.0091,-0.0015,0.0043
12OCT2011,0.0131,0.0195,0.0099,0.0053,0.0253,0.0127,0.0044,0.0079,-0.0024,0.0006,0.0090
13OCT2011,-0.0066,-0.0091,-0.0052,-0.0014,-0.0231,-0.0085,0.0111,-0.0029,0.0000,-0.0009,-0.0008
14OCT2011,0.0221,0.0261,0.0264,0.0400,0.0120,0.0180,0.0176,0.0078,0.0095,0.0095,0.0163
17OCT2011,-0.0265,-0.0234,-0.0341,-0.0182,-0.0310,-0.0286,-0.0158,-0.0068,-0.0041,-0.0173,-0.0204
18OCT2011,0.0293,0.0357,0.0257,0.0321,0.0475,0.0288,0.0090,0.0075,0.0071,0.0074,0.0203
19OCT2011,-0.0132,-0.0132,-0.0289,-0.0104,-0.0141,-0.0121,-0.0194,-0.0029,0.0009,-0.0018,-0.0150
20OCT2011,0.0158,0.0066,0.0093,0.0078,0.0151,0.0085,-0.0043,0.0055,0.0056,-0.0009,0.0050
21OCT2011,0.0217,0.0336,0.0265,0.0184,0.0258,0.0193,0.0127,0.0161,0.0169,0.0200,0.0277
24OCT2011,0.0169,0.0264,0.0240,0.0131,0.0221,0.0187,0.0157,-0.0070,-0.0043,0.0151,0.0148
25OCT2011,-0.0220,-0.0188,-0.0255,-0.0209,-0.0298,-0.0204,-0.0158,-0.0118,-0.0112,-0.0202,-0.0218
26OCT2011,0.0045,0.0100,0.0180,0.0216,0.0177,0.0071,0.0043,0.0100,0.0041,0.0134,-0.0038
27OCT2011,0.0432,0.0476,0.0543,0.0443,0.0596,0.0436,0.0297,0.0128,0.0238,0.0243,0.0273
28OCT2011,-0.0027,0.0012,0.0070,0.0068,0.0007,0.0000,0.0034,-0.0025,-0.0082,0.0009,-0.0078
31OCT2011,-0.0233,-0.0105,-0.0428,-0.0456,-0.0395,-0.0245,-0.0177,-0.0149,-0.0046,-0.0190,-0.0154
01NOV2011,-0.0256,-0.0352,-0.0267,-0.0323,-0.0471,-0.0302,-0.0277,-0.0174,-0.0209,-0.0191,-0.0215
02NOV2011,0.0115,0.0223,0.0248,0.0301,0.0295,0.0197,0.0123,0.0095,0.0176,0.0067,0.0102
03NOV2011,0.0209,0.0135,0.0204,0.0263,0.0174,0.0245,0.0238,0.0123,0.0121,0.0109,0.0130
04NOV2011,-0.0048,-0.0099,-0.0023,-0.0008,-0.0137,-0.0077,-0.0061,-0.0058,-0.0046,-0.0093,-0.0038
07NOV2011,0.0005,0.0025,0.0086,0.0055,0.0056,0.0024,0.0061,0.0084,0.0054,0.0118,0.0064
08NOV2011,0.0120,0.0121,0.0119,0.0163,0.0187,0.0113,0.0114,0.0099,0.0065,0.0122,0.0097
09NOV2011,-0.0388,-0.0466,-0.0487,-0.0442,-0.0544,-0.0388,-0.0347,-0.0234,-0.0218,-0.0288,-0.0357
10NOV2011,0.0151,0.0011,0.0121,0.0174,0.0047,0.0122,0.0031,0.0097,0.0066,0.0142,0.0094
11NOV2011,0.0274,0.0268,0.0233,0.0205,0.0236,0.0238,0.0191,0.0116,0.0143,0.0176,0.0252
14NOV2011,-0.0054,-0.0212,-0.0105,-0.0131,-0.0199,-0.0062,-0.0076,-0.0086,-0.0119,-0.0068,-0.0073
15NOV2011,0.0069,0.0096,0.0020,-0.0011,0.0045,0.0059,0.0135,0.0048,0.0017,0.0024,0.0036
16NOV2011,-0.0219,-0.0105,-0.0235,-0.0150,-0.0246,-0.0147,-0.0148,-0.0089,-0.0120,-0.0192,-0.0188
17NOV2011,-0.0139,-0.0201,-0.0285,-0.0228,-0.0197,-0.0174,-0.0193,-0.0035,-0.0052,-0.0105,-0.0176
18NOV2011,0.0045,0.0085,0.0054,-0.0060,0.0032,0.0024,-0.0083,0.0029,0.0070,-0.0021,-0.0005
21NOV2011,-0.0226,-0.0266,-0.0174,-0.0179,-0.0248,-0.0231,-0.0175,-0.0161,-0.0124,-0.0192,-0.0156
22NOV2011,-0.0113,-0.0055,-0.0076,-0.0094,-0.0090,-0.0065,-0.0016,0.0010,-0.0123,0.0025,-0.0005
23NOV2011,-0.0241,-0.0299,-0.0265,-0.0303,-0.0273,-0.0232,-0.0239,-0.0108,-0.0157,-0.0146,-0.0199
25NOV2011,-0.0070,0.0069,-0.0051,-0.0072,0.0026,-0.0016,-0.0054,0.0036,0.0051,-0.0038,-0.0055
28NOV2011,0.0372,0.0206,0.0376,0.0374,0.0297,0.0337,0.0329,0.0158,0.0126,0.0268,0.0306
29NOV2011,0.0041,-0.0027,0.0018,0.0143,-0.0054,0.0009,-0.0052,0.0104,0.0109,0.0043,0.0035
30NOV2011,0.0492,0.0493,0.0573,0.0551,0.0617,0.0512,0.0385,0.0234,0.0289,0.0361,0.0311
01DEC2011,-0.0074,-0.0116,-0.0064,-0.0055,-0.0055,-0.0032,0.0055,-0.0016,-0.0028,0.0015,0.0008
02DEC2011,0.0084,0.0020,-0.0087,-0.0009,0.0133,-0.0021,-0.0008,-0.0035,-0.0103,-0.0124,0.0077
05DEC2011,0.0159,0.0086,0.0118,0.0124,0.0201,0.0107,0.0113,0.0060,0.0078,0.0018,0.0092
06DEC2011,-0.0083,-0.0018,0.0093,-0.0001,0.0008,-0.0003,-0.0004,0.0013,0.0029,0.0042,-0.0033
07DEC2011,0.0007,0.0119,0.0009,-0.0095,0.0121,-0.0003,0.0012,0.0025,-0.0014,0.0074,0.0064
08DEC2011,-0.0245,-0.0233,-0.0311,-0.0279,-0.0390,-0.0247,-0.0157,-0.0115,-0.0145,-0.0186,-0.0212
09DEC2011,0.0184,0.0217,0.0128,0.0228,0.0218,0.0229,0.0156,0.0104,0.0127,0.0147,0.0165
12DEC2011,-0.0087,-0.0197,-0.0238,-0.0234,-0.0237,-0.0183,-0.0127,-0.0091,-0.0086,-0.0118,-0.0030
13DEC2011,-0.0156,-0.0096,-0.0168,-0.0093,-0.0141,-0.0132,-0.0093,-0.0022,0.0037,-0.0018,-0.0196
14DEC2011,-0.0134,0.0053,-0.0122,-0.0281,-0.0040,-0.0119,-0.0153,-0.0051,-0.0063,-0.0006,-0.0104
15DEC2011,0.0143,0.0149,0.0068,-0.0042,0.0008,0.0071,-0.0024,0.0102,0.0121,0.0111,0.0016
16DEC2011,0.0160,0.0124,0.0063,0.0106,0.0040,0.0042,0.0028,-0.0011,-0.0029,-0.0033,-0.0000
19DEC2011,-0.0224,-0.0095,-0.0178,-0.0175,-0.0227,-0.0104,-0.0096,-0.0041,-0.0075,0.0000,-0.0111
20DEC2011,0.0334,0.0314,0.0394,0.0411,0.0379,0.0342,0.0281,0.0207,0.0213,0.0210,0.0275
21DEC2011,0.0060,-0.0006,0.0015,0.0111,0.0055,0.0004,-0.0163,0.0106,0.0149,0.0064,0.0034
22DEC2011,0.0077,0.0148,0.0098,0.0117,0.0207,0.0094,0.0116,-0.0003,0.0011,0.0071,0.0028
23DEC2011,0.0049,0.0050,0.0097,0.0058,0.0073,0.0096,0.0099,0.0071,0.0065,0.0065,0.0111
27DEC2011,0.0006,0.0048,-0.0003,0.0026,-0.0057,-0.0003,0.0016,0.0018,0.0081,0.0023,0.0031
28DEC2011,-0.0162,-0.0126,-0.0239,-0.0191,-0.0161,-0.0158,-0.0102,-0.0049,-0.0036,-0.0109,-0.0109
29DEC2011,0.0128,0.0075,0.0130,0.0104,0.0159,0.0125,0.0075,0.0052,0.0078,0.0072,0.0103
30DEC2011,-0.0043,-0.0043,-0.0006,-0.0004,-0.0054,-0.0062,-0.0031,-0.0046,-0.0072,-0.0017,-0.0064
03JAN2012,0.0097,0.0089,0.0278,0.0278,0.0262,0.0219,0.0141,-0.0009,-0.0178,0.0130,0.0085
04JAN2012,0.0033,-0.0174,0.0084,0.0021,-0.0030,0.0046,0.0027,-0.0022,-0.0057,-0.0048,0.0079
05JAN2012,-0.0024,0.0110,0.0029,-0.0048,0.0135,0.0003,0.0031,-0.0006,0.0020,0.0029,0.0083
06JAN2012,-0.0012,-0.0050,-0.0014,-0.0059,-0.0063,-0.0020,0.0004,-0.0065,-0.0054,0.0017,0.0015
09JAN2012,0.0065,-0.0037,0.0020,0.0048,0.0052,0.0074,-0.0015,0.0016,0.0014,0.0017,-0.0015
10JAN2012,0.0144,0.0130,0.0187,0.0089,0.0182,0.0145,0.0035,0.0034,0.0014,0.0074,0.0065
11JAN2012,0.0042,0.0059,0.0097,-0.0134,0.0113,0.0031,0.0031,-0.0043,-0.0046,0.0008,0.0015
12JAN2012,0.0032,-0.0075,0.0141,-0.0094,0.0040,0.0087,0.0050,-0.0003,-0.0014,0.0031,0.0030
13JAN2012,-0.0071,0.0029,-0.0066,-0.0050,-0.0075,-0.0077,-0.0057,-0.0009,-0.0006,-0.0045,-0.0012
17JAN2012,-0.0020,0.0079,0.0055,0.0071,-0.0076,0.0049,0.0046,0.0037,-0.0009,0.0062,0.0027
18JAN2012,0.0101,0.0066,0.0113,0.0164,0.0153,0.0090,0.0145,0.0022,-0.0003,0.0056,0.0161
19JAN2012,0.0165,0.0050,0.0008,0.0041,0.0093,0.0106,0.0071,0.0019,-0.0083,0.0000,0.0088
20JAN2012,-0.0047,0.0063,-0.0044,0.0001,0.0064,-0.0058,0.0011,0.0003,0.0014,0.0000,-0.0082
23JAN2012,-0.0072,0.0042,-0.0005,0.0080,0.0035,-0.0011,0.0034,-0.0009,0.0040,-0.0045,-0.0007
24JAN2012,-0.0056,0.0067,0.0000,-0.0029,-0.0014,0.0011,-0.0007,-0.0056,-0.0081,0.0003,0.0029
25JAN2012,0.0135,0.0132,0.0159,0.0123,0.0021,0.0111,0.0078,0.0115,0.0165,0.0073,0.0073
26JAN2012,0.0049,0.0065,-0.0003,-0.0136,-0.0085,-0.0019,-0.0066,-0.0037,0.0034,-0.0044,-0.0017
27JAN2012,0.0084,0.0023,0.0013,-0.0021,0.0036,-0.0008,0.0000,-0.0068,-0.0122,0.0006,-0.0007
30JAN2012,-0.0048,-0.0102,-0.0011,-0.0048,-0.0092,-0.0036,0.0030,-0.0065,-0.0063,-0.0014,-0.0029
31JAN2012,-0.0008,0.0058,0.0011,-0.0063,0.0039,-0.0030,0.0019,0.0006,0.0049,0.0008,-0.0002
01FEB2012,0.0057,0.0099,0.0100,0.0040,0.0160,0.0108,0.0100,0.0072,0.0035,0.0098,0.0034
02FEB2012,-0.0066,0.0029,-0.0048,0.0076,0.0049,0.0005,0.0026,0.0037,-0.0017,-0.0039,-0.0012
03FEB2012,0.0113,0.0147,0.0136,0.0176,0.0268,0.0172,0.0126,0.0031,0.0026,0.0058,0.0205
06FEB2012,-0.0066,-0.0050,-0.0055,0.0120,-0.0048,-0.0024,0.0005,-0.0006,-0.0043,-0.0055,-0.0021
07FEB2012,-0.0023,-0.0010,-0.0011,0.0052,-0.0003,-0.0011,0.0025,0.0009,0.0072,0.0036,0.0047
08FEB2012,-0.0043,0.0013,0.0011,-0.0034,0.0075,0.0022,0.0061,0.0003,0.0011,0.0000,0.0024
09FEB2012,0.0026,-0.0084,0.0011,0.0001,-0.0041,0.0027,0.0097,0.0055,-0.0029,-0.0053,0.0016
10FEB2012,-0.0111,-0.0089,-0.0175,-0.0100,-0.0099,-0.0091,-0.0074,-0.0021,-0.0020,-0.0042,-0.0054
13FEB2012,0.0139,0.0121,0.0027,0.0079,0.0093,0.0122,0.0064,0.0043,-0.0011,0.0075,0.0080
14FEB2012,-0.0087,-0.0135,-0.0129,0.0018,-0.0095,-0.0035,0.0018,0.0024,0.0003,0.0042,-0.0012
15FEB2012,-0.0195,-0.0033,0.0008,-0.0016,-0.0062,-0.0131,-0.0053,-0.0003,-0.0020,-0.0019,-0.0045
16FEB2012,0.0193,0.0109,0.0177,0.0130,0.0155,0.0092,0.0146,0.0064,0.0107,0.0055,0.0042
17FEB2012,-0.0068,-0.0001,0.0005,0.0038,0.0065,0.0038,0.0000,0.0009,-0.0006,-0.0033,0.0087
21FEB2012,-0.0146,-0.0162,0.0059,0.0068,-0.0010,0.0035,0.0042,-0.0057,-0.0037,-0.0072,-0.0035
22FEB2012,-0.0077,-0.0084,-0.0016,0.0023,-0.0129,-0.0011,-0.0035,-0.0027,0.0011,0.0000,-0.0026
23FEB2012,0.0083,0.0130,0.0011,0.0050,0.0093,0.0032,0.0039,0.0052,-0.0009,0.0008,0.0049
24FEB2012,-0.0061,0.0012,-0.0005,0.0040,-0.0034,-0.0003,0.0059,0.0033,0.0043,0.0050,-0.0012
27FEB2012,0.0082,0.0001,0.0003,-0.0031,0.0075,0.0008,0.0017,0.0000,-0.0003,0.0019,0.0058
28FEB2012,-0.0015,-0.0079,0.0032,-0.0033,0.0027,-0.0013,0.0073,0.0033,-0.0048,0.0039,0.0056
29FEB2012,-0.0036,-0.0034,-0.0188,-0.0114,-0.0040,-0.0061,-0.0046,0.0018,-0.0003,-0.0060,-0.0037
01MAR2012,0.0134,0.0062,0.0111,0.0096,0.0108,0.0035,0.0060,-0.0015,0.0026,0.0053,0.0083
02MAR2012,-0.0107,-0.0007,-0.0024,-0.0114,-0.0037,-0.0059,-0.0014,0.0009,-0.0006,-0.0016,-0.0007
05MAR2012,-0.0069,0.0092,-0.0161,-0.0064,-0.0037,-0.0070,-0.0086,0.0045,0.0023,-0.0022,-0.0009
06MAR2012,-0.0151,-0.0137,-0.0204,-0.0163,-0.0246,-0.0225,-0.0099,-0.0084,-0.0040,-0.0130,-0.0156
07MAR2012,0.0058,0.0056,0.0025,0.0084,0.0128,0.0103,0.0075,0.0015,0.0006,0.0045,0.0114
08MAR2012,0.0146,-0.0048,0.0167,0.0081,0.0096,0.0143,0.0101,0.0069,0.0032,0.0111,0.0102
09MAR2012,0.0025,0.0047,0.0003,-0.0009,0.0081,0.0022,0.0045,0.0033,0.0040,0.0041,0.0057
12MAR2012,-0.0033,0.0060,-0.0055,-0.0055,-0.0027,-0.0003,0.0014,0.0036,0.0114,0.0000,-0.0027
13MAR2012,0.0207,0.0210,0.0165,0.0121,0.0384,0.0208,0.0198,0.0074,0.0034,0.0143,0.0155
14MAR2012,-0.0138,-0.0019,-0.0039,-0.0096,0.0013,-0.0024,0.0037,-0.0030,-0.0149,-0.0003,-0.0013
15MAR2012,0.0333,-0.0013,0.0074,0.0016,0.0175,0.0119,0.0027,0.0018,-0.0009,0.0016,0.0034
16MAR2012,-0.0010,0.0058,0.0019,0.0137,0.0038,0.0004,-0.0005,-0.0006,-0.0008,-0.0001,-0.0032
19MAR2012,0.0023,0.0076,0.0062,0.0045,0.0051,0.0000,0.0074,0.0006,-0.0069,-0.0003,0.0052
20MAR2012,-0.0139,-0.0017,-0.0056,-0.0150,0.0047,-0.0116,-0.0010,-0.0006,0.0012,-0.0052,0.0017
21MAR2012,0.0088,-0.0023,0.0000,-0.0119,-0.0044,-0.0005,-0.0003,0.0015,-0.0020,-0.0004,0.0012
22MAR2012,-0.0217,-0.0133,-0.0162,-0.0226,-0.0133,-0.0112,-0.0023,0.0009,0.0023,-0.0034,-0.0025
23MAR2012,0.0004,0.0062,0.0107,0.0109,0.0087,0.0016,-0.0002,0.0024,0.0003,0.0030,0.0011
26MAR2012,0.0137,0.0102,0.0130,0.0075,0.0157,0.0148,0.0148,0.0068,0.0069,0.0175,0.0159
27MAR2012,-0.0022,0.0013,-0.0021,-0.0100,-0.0092,-0.0032,-0.0003,-0.0006,0.0047,0.0019,-0.0015
28MAR2012,-0.0030,-0.0028,-0.0139,-0.0125,0.0025,-0.0096,-0.0036,-0.0024,-0.0081,-0.0021,-0.0086
29MAR2012,-0.0001,0.0013,0.0014,0.0000,-0.0101,0.0005,-0.0020,-0.0004,0.0039,0.0021,-0.0002
30MAR2012,-0.0011,0.0085,0.0035,0.0081,0.0054,0.0044,-0.0030,0.0061,0.0055,0.0075,0.0045
02APR2012,0.0095,0.0071,0.0141,0.0098,0.0079,0.0065,0.0106,0.0079,0.0050,0.0035,0.0027
03APR2012,-0.0030,-0.0041,-0.0075,-0.0087,-0.0057,-0.0072,-0.0007,-0.0055,-0.0006,-0.0005,-0.0020
04APR2012,-0.0029,-0.0114,-0.0140,-0.0128,-0.0158,-0.0072,-0.0118,-0.0032,-0.0014,-0.0054,-0.0093
